GAME_ID,SEASON_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_TEAM_ID,AWAY_TEAM_ID,HOME_WIN,SEASON,HOME_GP,HOME_W,HOME_L,HOME_W_PCT,HOME_E_OFF_RATING,HOME_OFF_RATING,HOME_E_DEF_RATING,HOME_DEF_RATING,HOME_E_NET_RATING,HOME_NET_RATING,HOME_AST_PCT,HOME_AST_TO,HOME_AST_RATIO,HOME_OREB_PCT,HOME_DREB_PCT,HOME_REB_PCT,HOME_TM_TOV_PCT,HOME_EFG_PCT,HOME_TS_PCT,HOME_E_PACE,HOME_PACE,HOME_PACE_PER40,HOME_POSS,HOME_PIE,HOME_GP_RANK,AWAY_GP,AWAY_W,AWAY_L,AWAY_W_PCT,AWAY_E_OFF_RATING,AWAY_OFF_RATING,AWAY_E_DEF_RATING,AWAY_DEF_RATING,AWAY_E_NET_RATING,AWAY_NET_RATING,AWAY_AST_PCT,AWAY_AST_TO,AWAY_AST_RATIO,AWAY_OREB_PCT,AWAY_DREB_PCT,AWAY_REB_PCT,AWAY_TM_TOV_PCT,AWAY_EFG_PCT,AWAY_TS_PCT,AWAY_E_PACE,AWAY_PACE,AWAY_PACE_PER40,AWAY_POSS,AWAY_PIE,AWAY_GP_RANK,NET_RATING_DIFF,OFF_RATING_DIFF,DEF_RATING_DIFF,PACE_DIFF,TS_PCT_DIFF,EFG_PCT_DIFF,PIE_DIFF
41700223,42017,2018-05-04,Utah Jazz,Houston Rockets,1610612762,1610612745,0,2017-18,82,48,34,0.585,106.2,107.4,101.6,103.0,4.6,4.4,0.586,1.53,17.1,0.256,0.756,0.509,0.152,0.527,0.564,97.8,96.58,80.48,7951,0.532,1,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,-4.0,-6.699999999999989,-2.700000000000003,-1.4399999999999977,-0.026000000000000023,-0.02400000000000002,0.0010000000000000009
41700224,42017,2018-05-06,Utah Jazz,Houston Rockets,1610612762,1610612745,0,2017-18,82,48,34,0.585,106.2,107.4,101.6,103.0,4.6,4.4,0.586,1.53,17.1,0.256,0.756,0.509,0.152,0.527,0.564,97.8,96.58,80.48,7951,0.532,1,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,-4.0,-6.699999999999989,-2.700000000000003,-1.4399999999999977,-0.026000000000000023,-0.02400000000000002,0.0010000000000000009
41700225,42017,2018-05-08,Houston Rockets,Utah Jazz,1610612745,1610612762,1,2017-18,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,82,48,34,0.585,106.2,107.4,101.6,103.0,4.6,4.4,0.586,1.53,17.1,0.256,0.756,0.509,0.152,0.527,0.564,97.8,96.58,80.48,7951,0.532,1,4.0,6.699999999999989,2.700000000000003,1.4399999999999977,0.026000000000000023,0.02400000000000002,-0.0010000000000000009
41700231,42017,2018-04-28,Golden State Warriors,New Orleans Pelicans,1610612744,1610612740,1,2017-18,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,82,48,34,0.585,107.7,108.5,105.6,107.4,2.1,1.1,0.627,1.79,19.0,0.24,0.726,0.494,0.145,0.541,0.573,102.7,101.48,84.57,8443,0.525,1,4.800000000000001,4.299999999999997,-0.6000000000000085,-1.1300000000000097,0.030000000000000027,0.027999999999999914,0.029000000000000026
41700232,42017,2018-05-01,Golden State Warriors,New Orleans Pelicans,1610612744,1610612740,1,2017-18,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,82,48,34,0.585,107.7,108.5,105.6,107.4,2.1,1.1,0.627,1.79,19.0,0.24,0.726,0.494,0.145,0.541,0.573,102.7,101.48,84.57,8443,0.525,1,4.800000000000001,4.299999999999997,-0.6000000000000085,-1.1300000000000097,0.030000000000000027,0.027999999999999914,0.029000000000000026
41700233,42017,2018-05-04,New Orleans Pelicans,Golden State Warriors,1610612740,1610612744,1,2017-18,82,48,34,0.585,107.7,108.5,105.6,107.4,2.1,1.1,0.627,1.79,19.0,0.24,0.726,0.494,0.145,0.541,0.573,102.7,101.48,84.57,8443,0.525,1,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,-4.800000000000001,-4.299999999999997,0.6000000000000085,1.1300000000000097,-0.030000000000000027,-0.027999999999999914,-0.029000000000000026
41700234,42017,2018-05-06,New Orleans Pelicans,Golden State Warriors,1610612740,1610612744,0,2017-18,82,48,34,0.585,107.7,108.5,105.6,107.4,2.1,1.1,0.627,1.79,19.0,0.24,0.726,0.494,0.145,0.541,0.573,102.7,101.48,84.57,8443,0.525,1,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,-4.800000000000001,-4.299999999999997,0.6000000000000085,1.1300000000000097,-0.030000000000000027,-0.027999999999999914,-0.029000000000000026
41700235,42017,2018-05-08,Golden State Warriors,New Orleans Pelicans,1610612744,1610612740,1,2017-18,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,82,48,34,0.585,107.7,108.5,105.6,107.4,2.1,1.1,0.627,1.79,19.0,0.24,0.726,0.494,0.145,0.541,0.573,102.7,101.48,84.57,8443,0.525,1,4.800000000000001,4.299999999999997,-0.6000000000000085,-1.1300000000000097,0.030000000000000027,0.027999999999999914,0.029000000000000026
41700301,42017,2018-05-13,Boston Celtics,Cleveland Cavaliers,1610612738,1610612739,1,2017-18,82,55,27,0.671,105.3,106.8,101.5,103.2,3.7,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,98.2,96.75,80.63,7987,0.519,1,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,2.6,-5.200000000000003,-7.8999999999999915,-1.9699999999999989,-0.03199999999999992,-0.029000000000000026,0.017000000000000015
41700302,42017,2018-05-15,Boston Celtics,Cleveland Cavaliers,1610612738,1610612739,1,2017-18,82,55,27,0.671,105.3,106.8,101.5,103.2,3.7,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,98.2,96.75,80.63,7987,0.519,1,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,2.6,-5.200000000000003,-7.8999999999999915,-1.9699999999999989,-0.03199999999999992,-0.029000000000000026,0.017000000000000015
41700303,42017,2018-05-19,Cleveland Cavaliers,Boston Celtics,1610612739,1610612738,1,2017-18,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,82,55,27,0.671,105.3,106.8,101.5,103.2,3.7,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,98.2,96.75,80.63,7987,0.519,1,-2.6,5.200000000000003,7.8999999999999915,1.9699999999999989,0.03199999999999992,0.029000000000000026,-0.017000000000000015
41700304,42017,2018-05-21,Cleveland Cavaliers,Boston Celtics,1610612739,1610612738,1,2017-18,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,82,55,27,0.671,105.3,106.8,101.5,103.2,3.7,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,98.2,96.75,80.63,7987,0.519,1,-2.6,5.200000000000003,7.8999999999999915,1.9699999999999989,0.03199999999999992,0.029000000000000026,-0.017000000000000015
41700305,42017,2018-05-23,Boston Celtics,Cleveland Cavaliers,1610612738,1610612739,1,2017-18,82,55,27,0.671,105.3,106.8,101.5,103.2,3.7,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,98.2,96.75,80.63,7987,0.519,1,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,2.6,-5.200000000000003,-7.8999999999999915,-1.9699999999999989,-0.03199999999999992,-0.029000000000000026,0.017000000000000015
41700306,42017,2018-05-25,Cleveland Cavaliers,Boston Celtics,1610612739,1610612738,1,2017-18,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,82,55,27,0.671,105.3,106.8,101.5,103.2,3.7,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,98.2,96.75,80.63,7987,0.519,1,-2.6,5.200000000000003,7.8999999999999915,1.9699999999999989,0.03199999999999992,0.029000000000000026,-0.017000000000000015
41700307,42017,2018-05-27,Boston Celtics,Cleveland Cavaliers,1610612738,1610612739,0,2017-18,82,55,27,0.671,105.3,106.8,101.5,103.2,3.7,3.6,0.586,1.6,17.0,0.263,0.739,0.504,0.144,0.518,0.552,98.2,96.75,80.63,7987,0.519,1,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,2.6,-5.200000000000003,-7.8999999999999915,-1.9699999999999989,-0.03199999999999992,-0.029000000000000026,0.017000000000000015
41700311,42017,2018-05-14,Houston Rockets,Golden State Warriors,1610612745,1610612744,0,2017-18,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,2.5,1.2999999999999972,-1.0999999999999943,-2.3299999999999983,-0.013000000000000012,-0.017999999999999905,-0.02300000000000002
41700312,42017,2018-05-16,Houston Rockets,Golden State Warriors,1610612745,1610612744,1,2017-18,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,2.5,1.2999999999999972,-1.0999999999999943,-2.3299999999999983,-0.013000000000000012,-0.017999999999999905,-0.02300000000000002
41700313,42017,2018-05-20,Golden State Warriors,Houston Rockets,1610612744,1610612745,1,2017-18,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,-2.5,-1.2999999999999972,1.0999999999999943,2.3299999999999983,0.013000000000000012,0.017999999999999905,0.02300000000000002
41700314,42017,2018-05-22,Golden State Warriors,Houston Rockets,1610612744,1610612745,0,2017-18,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,-2.5,-1.2999999999999972,1.0999999999999943,2.3299999999999983,0.013000000000000012,0.017999999999999905,0.02300000000000002
41700315,42017,2018-05-24,Houston Rockets,Golden State Warriors,1610612745,1610612744,1,2017-18,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,2.5,1.2999999999999972,-1.0999999999999943,-2.3299999999999983,-0.013000000000000012,-0.017999999999999905,-0.02300000000000002
41700316,42017,2018-05-26,Golden State Warriors,Houston Rockets,1610612744,1610612745,1,2017-18,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,-2.5,-1.2999999999999972,1.0999999999999943,2.3299999999999983,0.013000000000000012,0.017999999999999905,0.02300000000000002
41700317,42017,2018-05-28,Houston Rockets,Golden State Warriors,1610612745,1610612744,0,2017-18,82,65,17,0.793,112.2,114.1,103.8,105.7,8.5,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,99.7,98.02,81.69,8078,0.531,1,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,2.5,1.2999999999999972,-1.0999999999999943,-2.3299999999999983,-0.013000000000000012,-0.017999999999999905,-0.02300000000000002
41700401,42017,2018-05-31,Golden State Warriors,Cleveland Cavaliers,1610612744,1610612739,1,2017-18,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,4.9,0.7999999999999972,-4.299999999999997,1.6299999999999955,0.019000000000000017,0.02199999999999991,0.052000000000000046
41700402,42017,2018-06-03,Golden State Warriors,Cleveland Cavaliers,1610612744,1610612739,1,2017-18,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,4.9,0.7999999999999972,-4.299999999999997,1.6299999999999955,0.019000000000000017,0.02199999999999991,0.052000000000000046
41700403,42017,2018-06-06,Cleveland Cavaliers,Golden State Warriors,1610612739,1610612744,0,2017-18,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,-4.9,-0.7999999999999972,4.299999999999997,-1.6299999999999955,-0.019000000000000017,-0.02199999999999991,-0.052000000000000046
41700404,42017,2018-06-08,Cleveland Cavaliers,Golden State Warriors,1610612739,1610612744,0,2017-18,82,50,32,0.61,110.6,112.0,109.5,111.1,1.0,1.0,0.579,1.7,17.5,0.243,0.73,0.492,0.139,0.547,0.584,100.1,98.72,82.27,8114,0.502,1,82,58,24,0.707,112.3,112.8,104.2,106.8,8.1,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,101.8,100.35,83.63,8251,0.554,1,-4.9,-0.7999999999999972,4.299999999999997,-1.6299999999999955,-0.019000000000000017,-0.02199999999999991,-0.052000000000000046
41800101,42018,2019-04-14,Milwaukee Bucks,Detroit Pistons,1610612749,1610612765,1,2018-19,82,60,22,0.732,111.5,113.5,103.0,104.9,8.5,8.6,0.601,1.88,18.3,0.25,0.757,0.516,0.133,0.55,0.583,105.4,103.57,86.31,8533,0.553,1,82,41,41,0.5,106.1,108.4,106.9,108.7,-0.7,-0.3,0.579,1.63,16.5,0.291,0.745,0.509,0.14,0.509,0.544,99.7,97.88,81.57,8101,0.482,1,8.9,5.099999999999994,-3.799999999999997,5.689999999999998,0.038999999999999924,0.041000000000000036,0.07100000000000006
41800102,42018,2019-04-17,Milwaukee Bucks,Detroit Pistons,1610612749,1610612765,1,2018-19,82,60,22,0.732,111.5,113.5,103.0,104.9,8.5,8.6,0.601,1.88,18.3,0.25,0.757,0.516,0.133,0.55,0.583,105.4,103.57,86.31,8533,0.553,1,82,41,41,0.5,106.1,108.4,106.9,108.7,-0.7,-0.3,0.579,1.63,16.5,0.291,0.745,0.509,0.14,0.509,0.544,99.7,97.88,81.57,8101,0.482,1,8.9,5.099999999999994,-3.799999999999997,5.689999999999998,0.038999999999999924,0.041000000000000036,0.07100000000000006
41800103,42018,2019-04-20,Detroit Pistons,Milwaukee Bucks,1610612765,1610612749,0,2018-19,82,41,41,0.5,106.1,108.4,106.9,108.7,-0.7,-0.3,0.579,1.63,16.5,0.291,0.745,0.509,0.14,0.509,0.544,99.7,97.88,81.57,8101,0.482,1,82,60,22,0.732,111.5,113.5,103.0,104.9,8.5,8.6,0.601,1.88,18.3,0.25,0.757,0.516,0.133,0.55,0.583,105.4,103.57,86.31,8533,0.553,1,-8.9,-5.099999999999994,3.799999999999997,-5.689999999999998,-0.038999999999999924,-0.041000000000000036,-0.07100000000000006
41800104,42018,2019-04-22,Detroit Pistons,Milwaukee Bucks,1610612765,1610612749,0,2018-19,82,41,41,0.5,106.1,108.4,106.9,108.7,-0.7,-0.3,0.579,1.63,16.5,0.291,0.745,0.509,0.14,0.509,0.544,99.7,97.88,81.57,8101,0.482,1,82,60,22,0.732,111.5,113.5,103.0,104.9,8.5,8.6,0.601,1.88,18.3,0.25,0.757,0.516,0.133,0.55,0.583,105.4,103.57,86.31,8533,0.553,1,-8.9,-5.099999999999994,3.799999999999997,-5.689999999999998,-0.038999999999999924,-0.041000000000000036,-0.07100000000000006
41800111,42018,2019-04-13,Toronto Raptors,Orlando Magic,1610612761,1610612753,0,2018-19,82,58,24,0.707,110.9,112.6,104.3,106.8,6.5,5.8,0.603,1.81,18.2,0.265,0.726,0.502,0.138,0.543,0.579,102.5,100.51,83.76,8334,0.533,1,82,42,40,0.512,106.5,108.2,105.8,107.6,0.8,0.6,0.632,1.94,18.6,0.259,0.754,0.504,0.133,0.518,0.55,100.3,98.65,82.21,8133,0.508,1,5.2,4.3999999999999915,-0.7999999999999972,1.8599999999999994,0.028999999999999915,0.025000000000000022,0.025000000000000022
41800112,42018,2019-04-16,Toronto Raptors,Orlando Magic,1610612761,1610612753,1,2018-19,82,58,24,0.707,110.9,112.6,104.3,106.8,6.5,5.8,0.603,1.81,18.2,0.265,0.726,0.502,0.138,0.543,0.579,102.5,100.51,83.76,8334,0.533,1,82,42,40,0.512,106.5,108.2,105.8,107.6,0.8,0.6,0.632,1.94,18.6,0.259,0.754,0.504,0.133,0.518,0.55,100.3,98.65,82.21,8133,0.508,1,5.2,4.3999999999999915,-0.7999999999999972,1.8599999999999994,0.028999999999999915,0.025000000000000022,0.025000000000000022
41800113,42018,2019-04-19,Orlando Magic,Toronto Raptors,1610612753,1610612761,0,2018-19,82,42,40,0.512,106.5,108.2,105.8,107.6,0.8,0.6,0.632,1.94,18.6,0.259,0.754,0.504,0.133,0.518,0.55,100.3,98.65,82.21,8133,0.508,1,82,58,24,0.707,110.9,112.6,104.3,106.8,6.5,5.8,0.603,1.81,18.2,0.265,0.726,0.502,0.138,0.543,0.579,102.5,100.51,83.76,8334,0.533,1,-5.2,-4.3999999999999915,0.7999999999999972,-1.8599999999999994,-0.028999999999999915,-0.025000000000000022,-0.025000000000000022
41800114,42018,2019-04-21,Orlando Magic,Toronto Raptors,1610612753,1610612761,0,2018-19,82,42,40,0.512,106.5,108.2,105.8,107.6,0.8,0.6,0.632,1.94,18.6,0.259,0.754,0.504,0.133,0.518,0.55,100.3,98.65,82.21,8133,0.508,1,82,58,24,0.707,110.9,112.6,104.3,106.8,6.5,5.8,0.603,1.81,18.2,0.265,0.726,0.502,0.138,0.543,0.579,102.5,100.51,83.76,8334,0.533,1,-5.2,-4.3999999999999915,0.7999999999999972,-1.8599999999999994,-0.028999999999999915,-0.025000000000000022,-0.025000000000000022
41800115,42018,2019-04-23,Toronto Raptors,Orlando Magic,1610612761,1610612753,1,2018-19,82,58,24,0.707,110.9,112.6,104.3,106.8,6.5,5.8,0.603,1.81,18.2,0.265,0.726,0.502,0.138,0.543,0.579,102.5,100.51,83.76,8334,0.533,1,82,42,40,0.512,106.5,108.2,105.8,107.6,0.8,0.6,0.632,1.94,18.6,0.259,0.754,0.504,0.133,0.518,0.55,100.3,98.65,82.21,8133,0.508,1,5.2,4.3999999999999915,-0.7999999999999972,1.8599999999999994,0.028999999999999915,0.025000000000000022,0.025000000000000022
41800121,42018,2019-04-13,Philadelphia 76ers,Brooklyn Nets,1610612755,1610612751,0,2018-19,82,51,31,0.622,110.4,111.6,107.1,109.0,3.3,2.6,0.648,1.8,18.7,0.278,0.741,0.517,0.144,0.532,0.574,104.0,102.59,85.49,8467,0.529,1,82,42,40,0.512,106.9,108.9,107.0,109.0,-0.1,-0.1,0.592,1.58,16.9,0.282,0.72,0.501,0.146,0.52,0.556,103.4,101.52,84.6,8452,0.492,1,2.7,2.6999999999999886,0.0,1.0700000000000074,0.017999999999999905,0.01200000000000001,0.03700000000000003
41800122,42018,2019-04-15,Philadelphia 76ers,Brooklyn Nets,1610612755,1610612751,1,2018-19,82,51,31,0.622,110.4,111.6,107.1,109.0,3.3,2.6,0.648,1.8,18.7,0.278,0.741,0.517,0.144,0.532,0.574,104.0,102.59,85.49,8467,0.529,1,82,42,40,0.512,106.9,108.9,107.0,109.0,-0.1,-0.1,0.592,1.58,16.9,0.282,0.72,0.501,0.146,0.52,0.556,103.4,101.52,84.6,8452,0.492,1,2.7,2.6999999999999886,0.0,1.0700000000000074,0.017999999999999905,0.01200000000000001,0.03700000000000003
41800123,42018,2019-04-18,Brooklyn Nets,Philadelphia 76ers,1610612751,1610612755,0,2018-19,82,42,40,0.512,106.9,108.9,107.0,109.0,-0.1,-0.1,0.592,1.58,16.9,0.282,0.72,0.501,0.146,0.52,0.556,103.4,101.52,84.6,8452,0.492,1,82,51,31,0.622,110.4,111.6,107.1,109.0,3.3,2.6,0.648,1.8,18.7,0.278,0.741,0.517,0.144,0.532,0.574,104.0,102.59,85.49,8467,0.529,1,-2.7,-2.6999999999999886,0.0,-1.0700000000000074,-0.017999999999999905,-0.01200000000000001,-0.03700000000000003
41800124,42018,2019-04-20,Brooklyn Nets,Philadelphia 76ers,1610612751,1610612755,0,2018-19,82,42,40,0.512,106.9,108.9,107.0,109.0,-0.1,-0.1,0.592,1.58,16.9,0.282,0.72,0.501,0.146,0.52,0.556,103.4,101.52,84.6,8452,0.492,1,82,51,31,0.622,110.4,111.6,107.1,109.0,3.3,2.6,0.648,1.8,18.7,0.278,0.741,0.517,0.144,0.532,0.574,104.0,102.59,85.49,8467,0.529,1,-2.7,-2.6999999999999886,0.0,-1.0700000000000074,-0.017999999999999905,-0.01200000000000001,-0.03700000000000003
41800125,42018,2019-04-23,Philadelphia 76ers,Brooklyn Nets,1610612755,1610612751,1,2018-19,82,51,31,0.622,110.4,111.6,107.1,109.0,3.3,2.6,0.648,1.8,18.7,0.278,0.741,0.517,0.144,0.532,0.574,104.0,102.59,85.49,8467,0.529,1,82,42,40,0.512,106.9,108.9,107.0,109.0,-0.1,-0.1,0.592,1.58,16.9,0.282,0.72,0.501,0.146,0.52,0.556,103.4,101.52,84.6,8452,0.492,1,2.7,2.6999999999999886,0.0,1.0700000000000074,0.017999999999999905,0.01200000000000001,0.03700000000000003
41800131,42018,2019-04-14,Boston Celtics,Indiana Pacers,1610612738,1610612754,1,2018-19,82,49,33,0.598,110.1,111.3,104.9,107.0,5.1,4.3,0.624,2.05,18.8,0.257,0.728,0.495,0.127,0.534,0.567,102.0,100.43,83.69,8282,0.53,1,82,48,34,0.585,107.3,109.4,104.2,106.0,3.1,3.4,0.628,1.9,18.9,0.269,0.722,0.499,0.139,0.53,0.561,100.4,98.64,82.2,8097,0.527,1,0.8999999999999999,1.8999999999999915,1.0,1.7900000000000063,0.005999999999999894,0.0040000000000000036,0.0030000000000000027
41800132,42018,2019-04-17,Boston Celtics,Indiana Pacers,1610612738,1610612754,1,2018-19,82,49,33,0.598,110.1,111.3,104.9,107.0,5.1,4.3,0.624,2.05,18.8,0.257,0.728,0.495,0.127,0.534,0.567,102.0,100.43,83.69,8282,0.53,1,82,48,34,0.585,107.3,109.4,104.2,106.0,3.1,3.4,0.628,1.9,18.9,0.269,0.722,0.499,0.139,0.53,0.561,100.4,98.64,82.2,8097,0.527,1,0.8999999999999999,1.8999999999999915,1.0,1.7900000000000063,0.005999999999999894,0.0040000000000000036,0.0030000000000000027
41800133,42018,2019-04-19,Indiana Pacers,Boston Celtics,1610612754,1610612738,0,2018-19,82,48,34,0.585,107.3,109.4,104.2,106.0,3.1,3.4,0.628,1.9,18.9,0.269,0.722,0.499,0.139,0.53,0.561,100.4,98.64,82.2,8097,0.527,1,82,49,33,0.598,110.1,111.3,104.9,107.0,5.1,4.3,0.624,2.05,18.8,0.257,0.728,0.495,0.127,0.534,0.567,102.0,100.43,83.69,8282,0.53,1,-0.8999999999999999,-1.8999999999999915,-1.0,-1.7900000000000063,-0.005999999999999894,-0.0040000000000000036,-0.0030000000000000027
41800134,42018,2019-04-21,Indiana Pacers,Boston Celtics,1610612754,1610612738,0,2018-19,82,48,34,0.585,107.3,109.4,104.2,106.0,3.1,3.4,0.628,1.9,18.9,0.269,0.722,0.499,0.139,0.53,0.561,100.4,98.64,82.2,8097,0.527,1,82,49,33,0.598,110.1,111.3,104.9,107.0,5.1,4.3,0.624,2.05,18.8,0.257,0.728,0.495,0.127,0.534,0.567,102.0,100.43,83.69,8282,0.53,1,-0.8999999999999999,-1.8999999999999915,-1.0,-1.7900000000000063,-0.005999999999999894,-0.0040000000000000036,-0.0030000000000000027
41800141,42018,2019-04-13,Golden State Warriors,LA Clippers,1610612744,1610612746,1,2018-19,82,57,25,0.695,113.9,115.0,106.5,108.6,7.5,6.5,0.668,2.06,20.4,0.257,0.727,0.505,0.139,0.565,0.596,103.2,101.74,84.78,8390,0.546,1,82,48,34,0.585,109.7,111.4,109.0,110.4,0.7,1.0,0.582,1.65,17.1,0.263,0.722,0.5,0.141,0.529,0.575,104.1,102.66,85.55,8475,0.505,1,5.5,3.5999999999999943,-1.8000000000000114,-0.9200000000000017,0.02100000000000002,0.03599999999999992,0.041000000000000036
